Equipment,Substation Name,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
43196351,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43180460,"ADOBE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44166527,"CROW CREEK SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41142549,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43221023,"MALAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43181153,"RIO BRAVO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41211238,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43238184,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
42787250,"ARCO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43191660,"SALADO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229399,"LOUISE SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43223156,"NEW KEARNEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42627550,"GLENN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604795,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604803,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229122,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43248516,"MERCY SPRINGS SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43199882,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43248482,"MERCY SPRINGS SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43199924,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43200025,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43210830,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229087,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45415108,"GATES SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43184525,"NEW KEARNEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229062,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43170062,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43158025,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44156754,"WEBER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604805,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43170095,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41158181,"LOS ESTEROS SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
44214445,"RIO DELL JCT, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43604801,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604808,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43690133,"SOBRANTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43238189,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
44149214,"GLENN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41211239,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43229070,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44775758,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
43227288,"KENT SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44169376,"MOSHER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41142550,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43604792,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43182410,"DAIRYLAND SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43211501,"STAGG SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45415110,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41360591,"MORAGA SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
43230743,"MORAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43181155,"RIO BRAVO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44202364,"SOBRANTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43230709,"MENDOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44329994,"LE GRAND SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229077,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40991553,"GREGG SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41153179,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43695425,"SOBRANTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41138846,"TESLA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42686500,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43230697,"MENDOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44166533,"CROW CREEK SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43600141,"SMYRNA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43170098,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43170065,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604811,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229129,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43238190,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
45415112,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
43704534,"LEPRINO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229019,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40990545,"DIABLO CANYON PP, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
43227291,"KENT SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44163180,"OAKLAND J SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229031,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41211240,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43604800,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41183536,"LOS BANOS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43196349,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43191664,"SALADO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43238182,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
43602258,"SOBRANTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44163473,"EXCELSIOR SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43188124,"KERN PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43170047,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43223160,"NEW KEARNEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41198671,"GATES SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43700387,"FORT ROSS SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43594516,"SUTTER HOME SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44164690,"CONTRA COSTA SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43604804,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43232503,"CALLENDER SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40991574,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40991575,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40991576,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43230704,"MENDOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604812,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604817,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41176926,"TESLA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
40990546,"DIABLO CANYON PP, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42836745,"LAKEWOOD SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229050,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604791,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45223144,"MIDWAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43238181,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
43180458,"ADOBE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44208305,"RIPON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43702133,"SOBRANTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604806,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604807,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43224925,"KENT SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43681508,"CRESSEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40991577,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40991578,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40991579,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43191635,"SALADO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43170060,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43227284,"KENT SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44198319,"OAKLAND D SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43682559,"SOBRANTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43173175,"ARCO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233370,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43704535,"LEPRINO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43590592,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43220895,"MALAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43230679,"MENDOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41224031,"RIO DELL JCT, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43702457,"LAYTONVILLE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604809,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40990625,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43704244,"COTATI SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44899304,"TESLA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
40995605,"CONTRA COSTA PP SW STA, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
43154915,"BELLOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44163469,"EXCELSIOR SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43191643,"SALADO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233368,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
44166531,"CROW CREEK SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43230700,"MENDOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43230702,"MENDOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43598183,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233371,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43590597,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43704537,"LEPRINO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43680395,"LOCKHEED #1 SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43683766,"ALPAUGH SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44149242,"GLENN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604822,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43691544,"WESTPARK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44149239,"GLENN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40991580,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43230713,"MENDOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43230707,"MENDOTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43680397,"LOCKHEED #1 SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233367,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
44163476,"EXCELSIOR SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42625335,"LAKEVILLE SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43683471,"LAKEVIEW SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44246546,"DOLAN RD SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43683484,"LAKEVIEW SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43182090,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43704533,"LEPRINO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44163475,"EXCELSIOR SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43593809,"ALTO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233362,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43604823,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43594509,"SUTTER HOME SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43692485,"MORAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44163474,"EXCELSIOR SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40991581,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40991583,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42714844,"MORRO BAY SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604005,"MORAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43687465,"SOLEDAD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43233359,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43233364,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
44271159,"KASSON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43695699,"OAKLAND K (CLAREMONT) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43693972,"GALLO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45123701,"MIDWAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42748498,"PITTSBURG PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233365,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
44163471,"EXCELSIOR SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40995548,"BELLOTA SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
43950972,"COTATI SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233358,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43233356,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43604813,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45366571,"CONTRA COSTA PP SW STA, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
43233369,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
44149204,"GLENN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44148408,"OAKLAND C (OAKLAND PP) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43233366,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43233363,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43704530,"LEPRINO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233360,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43233372,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
44149238,"STAGG SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44204227,"EUREKA E SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43680393,"LOCKHEED #1 SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233374,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43233361,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43591344,"SCHINDLER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43688686,"NORTECH SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43681506,"CRESSEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44227059,"VALLECITOS SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43680394,"LOCKHEED #1 SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44177863,"EAGLE ROCK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43690227,"MORAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44076858,"DIVIDE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43233373,"SAN FRAN X (MISSION) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43601806,"SAN FRAN A (POTRERO PP) SUB, CIR BRKRS",24,T,BRKR,,,,,left_only
43595679,"BLACKWELL SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44420243,"ESSEX JCT, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
45153364,"DOLAN RD SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43598135,"DIVIDE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43704536,"LEPRINO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40991584,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44253394,"EAGLE ROCK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44227047,"VALLECITOS SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43601830,"OAKLAND C (OAKLAND PP) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
43704532,"LEPRINO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44204226,"EUREKA E SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43595810,"ALTO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44280608,"MARIPOSA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44208310,"RIPON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44156743,"WEBER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44137730,"SHEPHERD SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40991585,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43170100,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44137732,"SHEPHERD SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44208308,"RIPON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44178446,"FRENCH CAMP SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44137731,"SHEPHERD SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40996069,"GREGG SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
43704531,"LEPRINO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43683496,"LAKEVIEW SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41330042,"SEMITROPIC SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44178426,"FRENCH CAMP SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
40991586,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41180196,"GATES SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40993656,"SAN RAMON SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
43248532,"CALLENDER SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44163477,"EXCELSIOR SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44163472,"EXCELSIOR SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44254645,"FULTON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44148127,"DEL MONTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44244414,"DOLAN RD SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44156758,"WEBER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40990675,"TABLE MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43692480,"EL PATIO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41112251,"PITTSBURG PP, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44157956,"OAKLAND D SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44137733,"SHEPHERD SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44188116,"SOBRANTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41197113,"COYOTE SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
44448345,"WINDSOR SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44156762,"WEBER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44325838,"ELK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43693975,"GALLO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44204228,"EUREKA E SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44181018,"GIFFEN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44149845,"IGNACIO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44156749,"WEBER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41180197,"GATES SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41180203,"GATES SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41180205,"GATES SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44192756,"BARTON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44178114,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43595814,"ALTO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41204596,"FULTON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44181017,"GIFFEN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44239758,"REEDLEY SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43594512,"SUTTER HOME SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44626289,"SAN LUIS OBISPO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44418713,"SOBRANTE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41363252,"VACA DIXON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44239759,"REEDLEY SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44171569,"CHRISTIE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45618739,"CAPAY SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44204229,"EUREKA E SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44181016,"GIFFEN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41364078,"RAVENSWOOD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44319089,"LERDO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44184438,"BORDEN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44162007,"MENLO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44452202,"EAGLE ROCK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42610602,"BIRDS LANDING SW STA, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44301186,"FIVE POINTS SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44448338,"WINDSOR SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44172423,"PANOCHE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44280600,"MARIPOSA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44203099,"SAN FRAN A (POTRERO PP) SUB, CIR BRKRS",24,T,BRKR,,,,,left_only
41180210,"GATES SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42625336,"LAKEVILLE SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44761937,"EL CERRITO G SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
