Equipment,Substation Name,POF,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
40996773,OREGON TRAIL SUB,0.40937020234733373,42,D,BRKR,,,,,left_only
40994842,WEST SACRAMENTO SUB,0.405900442337773,42,D,BRKR,,,,,left_only
40996225,KERMAN SUB,0.3797340787425288,42,D,BRKR,,,,,left_only
40992572,HOLLISTER SUB,0.5026361605354354,43,D,BRKR,,,,,left_only
40992868,MANTECA SUB,0.35407754423487137,43,D,BRKR,,,,,left_only
40992519,GRAND ISLAND SUB,0.3452067782599162,43,D,BRKR,,,,,left_only
40992520,GRAND ISLAND SUB,0.6749135565198324,53,D,BRKR,,,,,left_only
40992869,MANTECA SUB,0.35571714219880934,43,D,BRKR,,,,,left_only
40992571,HOLLISTER SUB,0.3763861605354354,43,D,BRKR,,,,,left_only
40993476,SALT SPRINGS PH,0.4287551584029402,43,D,BRKR,,,,,left_only
40992783,LLAGAS SUB,0.8422622484338795,53,D,BRKR,,,,,left_only
40993475,SALT SPRINGS PH,0.22920002914211945,42,D,BRKR,,,,,left_only
40995298,STAGG SUB,0.6291466878706765,43,D,BRKR,,,,,left_only
40996572,MOLINO SUB,0.4518966878706765,43,D,BRKR,,,,,left_only
40996882,PETALUMA C SUB,0.31445981281683466,43,D,BRKR,,,,,left_only
40997265,SAN RAFAEL SUB,0.6041590239393558,43,D,BRKR,,,,,left_only
40992780,LIVINGSTON SUB,0.43021879836648247,43,D,BRKR,,,,,left_only
40996571,MOLINO SUB,0.3913966878706765,43,D,BRKR,,,,,left_only
40996839,POINT PINOLE SUB,0.6082628084857008,43,D,BRKR,,,,,left_only
40995584,CARQUINEZ SUB,0.3933941848926122,43,D,BRKR,,,,,left_only
40992765,LAS GALLINAS A SUB,0.5584199290371743,43,D,BRKR,,,,,left_only
40992763,LAS GALLINAS A SUB,0.4277867593030322,43,D,BRKR,,,,,left_only
40992764,LAS GALLINAS A SUB,0.40116992903717424,43,D,BRKR,,,,,left_only
40992762,LAS GALLINAS A SUB,0.4649198518190467,43,D,BRKR,,,,,left_only
40992587,JANES CREEK SUB,0.4118872427325887,43,D,BRKR,,,,,left_only
40992198,CORNING SUB,0.39326409614250624,43,D,BRKR,,,,,left_only
40992484,GANSO SUB,0.26259735703699105,42,D,BRKR,,,,,left_only
40994853,WELLFIELD SUB,0.8979048532606961,52,D,BRKR,,,,,left_only
40992109,CARNERAS SUB,0.6783545678305849,52,D,BRKR,,,,,left_only
40995932,EL PECO SUB,0.7892327034573818,52,D,BRKR,,,,,left_only
40994852,WELLFIELD SUB,0.6511548532606962,42,D,BRKR,,,,,left_only
40992236,COPUS SUB,0.6780122484338795,52,D,BRKR,,,,,left_only
40992513,GRANT SUB,0.36821894855067855,42,D,BRKR,,,,,left_only
40992196,CORNING SUB,0.41651409614250623,42,D,BRKR,,,,,left_only
40996925,RED BLUFF SUB,0.41762020234733377,42,D,BRKR,,,,,left_only
40990037,WESTPARK SUB,0.5802622484338796,42,D,BRKR,,,,,left_only
40989895,TYLER SUB,0.5481507275289376,42,D,BRKR,,,,,left_only
40992373,ELK HILLS SUB,0.36851061943685876,42,D,BRKR,,,,,left_only
40989896,TYLER SUB,0.5589007275289375,42,D,BRKR,,,,,left_only
40996752,OLD RIVER SUB,0.5073937907086072,42,D,BRKR,,,,,left_only
40993358,RADUM SUB,0.4009595345256811,43,D,BRKR,,,,,left_only
40992460,FREMONT SUB,0.37813616053543536,43,D,BRKR,,,,,left_only
40993681,STOREY SUB,0.3618894177980648,43,D,BRKR,,,,,left_only
40993089,NOVATO SUB,0.7685151469799325,53,D,BRKR,,,,,left_only
40993414,RUSSELL SUB,0.4610995401626705,43,D,BRKR,,,,,left_only
40991690,YOSEMITE SUB,0.530919098284115,43,D,BRKR,,,,,left_only
40992362,EL CAPITAN SUB,0.5117622484338796,43,D,BRKR,,,,,left_only
40992456,FREMONT SUB,0.6511690297449542,43,D,BRKR,,,,,left_only
40994898,WESTPARK SUB,0.8166877816398994,53,D,BRKR,,,,,left_only
40994897,WESTPARK SUB,0.7716877816398994,53,D,BRKR,,,,,left_only
40989974,WEEDPATCH SUB,0.2762006704751917,43,D,BRKR,,,,,left_only
40993091,NOVATO SUB,0.8115,53,D,BRKR,,,,,left_only
40992957,MIRA VISTA SUB,0.6334865869413446,42,D,BRKR,,,,,left_only
40996681,NORCO SUB,0.4022340787425288,42,D,BRKR,,,,,left_only
40992013,DOS PALOS SUB,0.4002171421988094,42,D,BRKR,,,,,left_only
40995168,SAN FRAN E SUB,0.4701184390732562,42,D,BRKR,,,,,left_only
40995368,SAN FRAN E SUB,0.4701184390732562,42,D,BRKR,,,,,left_only
40994773,TRACY SUB,0.3306074820656137,42,D,BRKR,,,,,left_only
40995163,ROCKLIN SUB,0.4561059321540868,42,D,BRKR,,,,,left_only
40994899,WESTPARK SUB,0.7288207774251481,52,D,BRKR,,,,,left_only
40989973,WEEDPATCH SUB,0.28875345284810017,42,D,BRKR,,,,,left_only
40993478,SAUSALITO SUB,0.2768731045768885,42,D,BRKR,,,,,left_only
40996946,RIDGE SUB,0.7107365869413447,52,D,BRKR,,,,,left_only
40993383,RIDGE SUB,0.9311902918043667,52,D,BRKR,,,,,left_only
40995334,EL PATIO SUB,0.8138436337243922,53,D,BRKR,,,,,left_only
40995927,EL PATIO SUB,0.7642262118212474,53,D,BRKR,,,,,left_only
40995488,BELMONT SUB,0.6731441848926122,53,D,BRKR,,,,,left_only
40995303,STELLING SUB,0.42723270345738185,43,D,BRKR,,,,,left_only
40994794,VALLEY VIEW SUB,0.3898638237650755,43,D,BRKR,,,,,left_only
40995490,BELMONT SUB,0.6846690297449542,53,D,BRKR,,,,,left_only
40995304,STELLING SUB,0.42973270345738185,43,D,BRKR,,,,,left_only
40995926,EL PATIO SUB,0.7307262118212474,53,D,BRKR,,,,,left_only
40992535,HARRIS SUB,0.4025,43,D,BRKR,,,,,left_only
40991636,CURTIS SUB,0.1441318512526218,33,D,BRKR,,,,,left_only
40995491,BELMONT SUB,0.6564190297449541,43,D,BRKR,,,,,left_only
40995311,STOCKTON A SUB,0.6271466878706765,43,D,BRKR,BRKR,2025-01-24,56,JIT,both
40996837,PINE GROVE SUB,0.8585,53,D,BRKR,,,,,left_only
40995358,STOCKTON A SUB,0.6693966878706765,53,D,BRKR,BRKR,2025-01-24,56,JIT,both
40995464,BAY MEADOWS SUB,0.9019933749850059,53,D,BRKR,,,,,left_only
40995299,STELLING SUB,0.41823270345738184,43,D,BRKR,,,,,left_only
40995051,EL PATIO SUB,0.906,53,D,BRKR,,,,,left_only
40995388,BAY MEADOWS SUB,0.912,53,D,BRKR,,,,,left_only
40995056,FAMOSO SUB,0.7926719077068651,53,D,BRKR,BRKR,2025-01-24,69,JIT,both
40996391,MABURY SUB,0.8840707774251482,53,D,BRKR,BRKR,2025-01-15,72,JIT,both
40995305,STELLING SUB,0.5436437907086071,43,D,BRKR,,,,,left_only
40995951,FAMOSO SUB,0.8624957430770919,53,D,BRKR,BRKR,2025-01-24,66,JIT,both
40995506,BLUE LAKE SUB,0.33089684525099616,42,D,BRKR,,,,,left_only
40989982,WHISMAN SUB,0.39932894609038494,42,D,BRKR,BRKR,2025-01-15,54,JIT,both
40995928,EL PATIO SUB,0.43072621182124743,42,D,BRKR,,,,,left_only
40995301,STELLING SUB,0.6388596117228607,42,D,BRKR,,,,,left_only
40989983,WHISMAN SUB,0.5895789460903849,42,D,BRKR,BRKR,2025-01-15,54,JIT,both
40995489,BELMONT SUB,0.6259190297449542,42,D,BRKR,,,,,left_only
40996048,GOOSE LAKE SUB,0.4972262118212474,42,D,BRKR,,,,,left_only
40995302,STELLING SUB,0.4177005208137697,42,D,BRKR,,,,,left_only
40993680,STELLING SUB,0.549707846822238,42,D,BRKR,,,,,left_only
40995952,FAMOSO SUB,0.4697868509053075,42,D,BRKR,BRKR,2025-01-24,64,JIT,both
40995950,FAMOSO SUB,0.8087868509053076,52,D,BRKR,BRKR,2025-01-24,64,JIT,both
40993093,NEWHALL SUB,0.5234577525682047,42,D,BRKR,,,,,left_only
40997086,SALINAS SUB,0.713291265726413,53,D,BRKR,,,,,left_only
40995465,BAY MEADOWS SUB,0.8156563733803741,53,D,BRKR,,,,,left_only
40993063,MT EDEN SUB,0.37689110979054774,43,D,BRKR,,,,,left_only
40996914,ROUND MTN SUB,0.39231794653524865,43,D,BRKR,,,,,left_only
40993343,PETALUMA C SUB,0.43918417940707694,43,D,BRKR,,,,,left_only
40993611,SAN RAFAEL SUB,0.3437067782599162,43,D,BRKR,,,,,left_only
40993015,MOLINO SUB,0.3359341794070769,43,D,BRKR,,,,,left_only
40995466,BAY MEADOWS SUB,0.796243374985006,53,D,BRKR,,,,,left_only
40992461,FREMONT SUB,0.6421441848926122,43,D,BRKR,,,,,left_only
40992249,COTATI SUB,0.4053275442348714,43,D,BRKR,,,,,left_only
40996546,MILLBRAE SUB,0.5616349949825338,43,D,BRKR,,,,,left_only
40992947,MAGUNDEN SUB,0.4442187983664825,43,D,BRKR,,,,,left_only
40996544,MILLBRAE SUB,0.7712577114968737,53,D,BRKR,,,,,left_only
40993646,SONOMA A SUB,0.3329840787425288,43,D,BRKR,,,,,left_only
40995165,SALINAS SUB,0.4222821364280663,43,D,BRKR,,,,,left_only
40993612,SAN RAFAEL SUB,0.3489567782599162,43,D,BRKR,,,,,left_only
40996203,JANES CREEK SUB,0.7610595061830546,53,D,BRKR,,,,,left_only
40997226,SAN CARLOS SUB,0.6601298677981994,53,D,BRKR,,,,,left_only
40995335,KERN OIL SUB,0.914,53,D,BRKR,,,,,left_only
40995332,CLAYTON SUB,0.4134505208137697,43,D,BRKR,,,,,left_only
40995036,CLAYTON SUB,0.7154827034573819,53,D,BRKR,,,,,left_only
40993378,REEDLEY SUB,0.4113902255070013,43,D,BRKR,,,,,left_only
40995698,COLUMBUS SUB,0.662824114122851,53,D,BRKR,,,,,left_only
40995071,KERN OIL SUB,0.29602125793949174,43,D,BRKR,,,,,left_only
40996881,PETALUMA C SUB,0.746574114122851,53,D,BRKR,,,,,left_only
40991988,BELLE HAVEN SUB,0.5437676666737685,43,D,BRKR,,,,,left_only
40993227,OCEANO SUB,0.4076411097905477,43,D,BRKR,,,,,left_only
40996144,HATTON SUB,0.6320412657264131,43,D,BRKR,,,,,left_only
40996952,RIO BRAVO SUB,0.7029505208137696,53,D,BRKR,BRKR,2025-01-24,61,JIT,both
40997378,TAFT SUB,0.40712423695230776,42,D,BRKR,,,,,left_only
40996682,NORCO SUB,0.5009827034573818,42,D,BRKR,,,,,left_only
40995699,COLUMBUS SUB,0.745824114122851,52,D,BRKR,,,,,left_only
40995292,SHADY GLEN SUB,0.6495732495178379,42,D,BRKR,,,,,left_only
40992605,JESSUP SUB,0.3948798486595372,42,D,BRKR,,,,,left_only
40995389,ALHAMBRA SUB,0.6976305574050793,52,D,BRKR,,,,,left_only
40995037,CLAYTON SUB,0.6349827034573818,42,D,BRKR,,,,,left_only
40996222,KERN OIL SUB,0.4599048532606962,42,D,BRKR,,,,,left_only
40995697,COLUMBUS SUB,0.4254827034573819,42,D,BRKR,,,,,left_only
40996247,OLD KEARNEY SUB,0.6493241141228511,42,D,BRKR,,,,,left_only
40995844,DESCHUTES SUB,0.497900442337773,42,D,BRKR,,,,,left_only
40995162,ROCKLIN SUB,0.7280702228296186,52,D,BRKR,,,,,left_only
40995565,BULLARD SUB,0.385207846822238,42,D,BRKR,BRKR,2025-01-24,55,JIT,both
40996949,RIO BRAVO SUB,0.4614505208137697,42,D,BRKR,BRKR,2025-01-24,61,JIT,both
40996541,MILLBRAE SUB,0.5423891789364835,42,D,BRKR,,,,,left_only
40997379,TAFT SUB,0.43337423695230776,42,D,BRKR,,,,,left_only
40997380,TAFT SUB,0.6666242369523078,52,D,BRKR,,,,,left_only
40994915,WATSONVILLE SUB,0.6827821364280663,52,D,BRKR,,,,,left_only
40995072,KERN OIL SUB,0.4396548532606962,42,D,BRKR,,,,,left_only
40989889,TUPMAN SUB,0.4254671421988094,42,D,BRKR,,,,,left_only
40992260,CUYAMA SUB,0.4163850783382821,42,D,BRKR,,,,,left_only
40992454,FRUITVALE SUB,0.3368729274582951,42,D,BRKR,,,,,left_only
40990088,ZACA SUB,0.3836044669873975,42,D,BRKR,,,,,left_only
40996950,RIO BRAVO SUB,0.4742327034573819,42,D,BRKR,BRKR,2025-01-24,62,JIT,both
40996824,PETALUMA A SUB,0.47657411412285106,42,D,BRKR,,,,,left_only
40996202,INDUSTRIAL ACRES SUB,0.6971125687273084,52,D,BRKR,,,,,left_only
40996197,INDUSTRIAL ACRES SUB,0.7656125687273084,52,D,BRKR,,,,,left_only
40993016,MOLINO SUB,0.41568417940707697,43,D,BRKR,,,,,left_only
40989901,VALLEY VIEW SUB,0.4178911097905477,43,D,BRKR,,,,,left_only
40992595,JARVIS SUB,0.7778863323034433,53,D,BRKR,,,,,left_only
40992314,DUMBARTON SUB,0.36785446698739743,43,D,BRKR,,,,,left_only
40997356,SUISUN SUB,0.6775775442348714,53,D,BRKR,,,,,left_only
40994995,DIVIDE SUB,0.7128268156406112,53,D,BRKR,,,,,left_only
40996124,HAMMER SUB,0.7406578921807698,53,D,BRKR,,,,,left_only
40995559,BUELLTON SUB,0.35044253890851207,43,D,BRKR,,,,,left_only
40992014,DOS PALOS SUB,0.4259787701057861,43,D,BRKR,,,,,left_only
40995851,DUNBAR SUB,0.46672652400537795,43,D,BRKR,,,,,left_only
40992534,HAMMONDS SUB,0.33812292745829514,43,D,BRKR,,,,,left_only
40990010,WOODLAND SUB,0.32432491691210336,43,D,BRKR,,,,,left_only
40993346,PUEBLO SUB,0.36716158055423775,43,D,BRKR,,,,,left_only
40992593,JARVIS SUB,0.6691363323034434,53,D,BRKR,,,,,left_only
40995687,COALINGA #1 SUB,0.6665848495096844,52,D,BRKR,,,,,left_only
40996998,ROUGH & READY SUB,0.6861980407570925,52,D,BRKR,,,,,left_only
40991246,EDES SUB,0.24249953714526273,42,D,BRKR,,,,,left_only
40996125,HAMMER SUB,0.9315,52,D,BRKR,,,,,left_only
40995688,COALINGA #1 SUB,0.6790848495096845,52,D,BRKR,,,,,left_only
40995043,COUNTRY CLUB SUB,0.4492005208137697,42,D,BRKR,,,,,left_only
40992600,JARVIS SUB,0.6763863323034434,52,D,BRKR,,,,,left_only
40992596,JARVIS SUB,0.7258863323034433,52,D,BRKR,,,,,left_only
40992207,CORCORAN SUB,0.38071714219880937,42,D,BRKR,,,,,left_only
40992235,CHOWCHILLA SUB,0.6330775442348713,42,D,BRKR,,,,,left_only
40992778,LIVINGSTON SUB,0.479957846822238,42,D,BRKR,,,,,left_only
40995686,COALINGA #1 SUB,0.7330848495096844,52,D,BRKR,,,,,left_only
40995558,BUENA VISTA SUB,0.5688268156406112,42,D,BRKR,,,,,left_only
41159283,EDES SUB,0.12905137593759344,32,D,BRKR,,,,,left_only
40995691,COALINGA #2 SUB,0.6362313988804736,42,D,BRKR,,,,,left_only
40995690,COALINGA #2 SUB,0.6117313988804737,42,D,BRKR,,,,,left_only
40996990,ROSEDALE SUB,0.4851980407570925,43,D,BRKR,,,,,left_only
40993751,TARAVAL SUB,0.653222605773472,42,D,BRKR,,,,,left_only
40990596,BECK SUB,0.9066792471055594,52,D,BRKR,,,,,left_only
40996231,KIRKER SUB,0.4229192782599162,43,D,BRKR,,,,,left_only
40996230,KIRKER SUB,0.34602513139605545,43,D,BRKR,BRKR,2025-05-21,50,JIT,both
40996114,HICKS SUB,0.405934179407077,43,D,BRKR,,,,,left_only
40990773,EDENVALE SUB,0.35457754423487137,43,D,BRKR,,,,,left_only
40994833,VIEJO SUB,0.5265019759655947,43,D,BRKR,,,,,left_only
40997358,SWIFT SUB,0.33164409079131957,43,D,BRKR,,,,,left_only
40992923,MEADOW LANE SUB,0.36801061943685875,43,D,BRKR,,,,,left_only
40992917,MEADOW LANE SUB,0.38326061943685874,43,D,BRKR,,,,,left_only
40992651,LAKEWOOD SUB,0.36371714219880935,43,D,BRKR,BRKR,2025-01-15,50,JIT,both
40992304,DEL MONTE SUB,0.6443911097905477,43,D,BRKR,,,,,left_only
40992785,LLAGAS SUB,0.38496714219880934,43,D,BRKR,,,,,left_only
40996308,LAS POSITAS SUB,0.6542622484338796,43,D,BRKR,,,,,left_only
40996307,LAS POSITAS SUB,0.3795122484338796,43,D,BRKR,,,,,left_only
40992665,LAS POSITAS SUB,0.34695981281683463,43,D,BRKR,,,,,left_only
40996987,RIPON SUB,0.37528471579131956,43,D,BRKR,,,,,left_only
40992919,MEADOW LANE SUB,0.38726061943685874,43,D,BRKR,,,,,left_only
40992922,MEADOW LANE SUB,0.42449499443685873,43,D,BRKR,,,,,left_only
40993344,PETALUMA C SUB,0.7168937907086073,53,D,BRKR,,,,,left_only
40993756,TEJON SUB,0.7737371033445205,52,D,BRKR,,,,,left_only
40991912,ANTELOPE SUB,0.7975,52,D,BRKR,,,,,left_only
40993755,TEJON SUB,0.904,52,D,BRKR,,,,,left_only
40996060,GREEN VALLEY SUB,0.6205251313960555,43,D,BRKR,,,,,left_only
40996059,GREEN VALLEY SUB,0.5125251313960555,43,D,BRKR,,,,,left_only
40992191,CAMP EVERS SUB,0.756,53,D,BRKR,,,,,left_only
40993416,RUSSELL SUB,0.808552810364287,52,D,BRKR,,,,,left_only
40992269,DAVIS SUB,0.5688946299679619,43,D,BRKR,,,,,left_only
40992959,MIRA VISTA SUB,0.8176222330000551,52,D,BRKR,,,,,left_only
40990052,YOSEMITE SUB,0.3635388899507816,42,D,BRKR,,,,,left_only
40990051,YOSEMITE SUB,0.4275388899507816,42,D,BRKR,,,,,left_only
40992629,KIRKER SUB,0.7995,53,D,BRKR,,,,,left_only
40990685,KIRKER SUB,0.2344361143806467,43,D,BRKR,,,,,left_only
40992626,KIRKER SUB,0.5253000601523801,43,D,BRKR,,,,,left_only
40993802,TEVIS SUB,0.3468828521524954,43,D,BRKR,,,,,left_only
40993800,TEVIS SUB,0.2961328521524954,43,D,BRKR,,,,,left_only
40990444,TEVIS SUB,0.23615050187702533,42,D,BRKR,,,,,left_only
40992148,CEDAR CREEK SUB,0.2880567825529421,42,D,BRKR,,,,,left_only
40992529,GREEN VALLEY SUB,0.4914702321311899,43,D,BRKR,,,,,left_only
40993672,STAGG SUB,0.34989409079131956,43,D,BRKR,,,,,left_only
40993706,SWIFT SUB,0.3189598128168346,43,D,BRKR,,,,,left_only
40997343,STAGG SUB,0.3786074820656137,43,D,BRKR,,,,,left_only
40990082,NEWARK DIST SUB,0.2537928299935633,43,D,BRKR,,,,,left_only
40990257,FIGARDEN SUB,0.3102187983664825,43,D,BRKR,,,,,left_only
40991766,SWIFT SUB,0.3359267911801747,43,D,BRKR,,,,,left_only
40992554,HICKS SUB,0.366684179407077,43,D,BRKR,,,,,left_only
40993307,PEABODY SUB,0.2791367860181937,43,D,BRKR,,,,,left_only
40992440,FIGARDEN SUB,0.24159735703699106,43,D,BRKR,,,,,left_only
40990742,DEL MONTE SUB,0.48155731893653475,43,D,BRKR,,,,,left_only
40989937,VIEJO SUB,0.3862928299935633,43,D,BRKR,,,,,left_only
40993447,SALINAS SUB,0.3846372427325887,43,D,BRKR,,,,,left_only
40992341,EDENVALE SUB,0.360184179407077,43,D,BRKR,,,,,left_only
40992561,HICKS SUB,0.37543417940707696,43,D,BRKR,,,,,left_only
40993021,MONROE SUB,0.508468085106383,43,D,BRKR,BRKR,2025-02-26,38,Failure,both
40993661,SAN RAMON SUB,0.26796879836648246,43,D,BRKR,,,,,left_only
40992233,CLOVIS SUB,0.43748721710389654,43,D,BRKR,,,,,left_only
40993310,PEABODY SUB,0.4124872171038966,43,D,BRKR,,,,,left_only
40993762,TEMPLETON SUB,0.33310981566065057,43,D,BRKR,,,,,left_only
40993037,MORRO BAY DIST SUB,0.44921725118090244,43,D,BRKR,,,,,left_only
40992442,FIGARDEN SUB,0.38514409079131956,43,D,BRKR,,,,,left_only
40990083,NEWARK DIST SUB,0.39048337025429947,43,D,BRKR,,,,,left_only
40993452,SALINAS SUB,0.5404852902437637,43,D,BRKR,,,,,left_only
42740504,STAGG SUB,0.06655911223671501,23,D,BRKR,,,,,left_only
40991041,MONTAGUE SUB,0.37221879836648253,43,D,BRKR,,,,,left_only
40993658,SAN RAMON SUB,0.3647098128168346,43,D,BRKR,,,,,left_only
40995077,LAS POSITAS SUB,0.3172372171038966,43,D,BRKR,,,,,left_only
40993014,MORGAN HILL SUB,0.5155122484338797,43,D,BRKR,,,,,left_only
40995110,MORGAN HILL SUB,0.571756150872904,43,D,BRKR,,,,,left_only
40993493,SILVERADO SUB,0.2598894177980648,43,D,BRKR,,,,,left_only
40992564,HICKS SUB,0.33668417940707696,43,D,BRKR,,,,,left_only
40990080,NEWARK DIST SUB,0.4049672511809025,43,D,BRKR,,,,,left_only
40993403,RIPON SUB,0.5608226932015842,43,D,BRKR,,,,,left_only
40990616,BELLEVUE SUB,0.21988356966500536,43,D,BRKR,,,,,left_only
40992224,COTTLE SUB,0.4276841794070769,43,D,BRKR,,,,,left_only
40993659,SAN RAMON SUB,0.38463678601819373,43,D,BRKR,,,,,left_only
40993654,SAN RAMON SUB,0.2491767911801747,43,D,BRKR,,,,,left_only
40989876,TRIMBLE SUB,0.38897828853246796,43,D,BRKR,BRKR,2025-07-23,40,JIT,both
40993309,PEABODY SUB,0.32524454532070546,43,D,BRKR,,,,,left_only
40993596,SAN JOSE B SUB,0.34746714219880936,43,D,BRKR,,,,,left_only
40992459,FREMONT SUB,0.42971588658363313,43,D,BRKR,,,,,left_only
40992258,CURTIS SUB,0.35133412518356666,43,D,BRKR,,,,,left_only
40992308,DUMBARTON SUB,0.6747352902437637,53,D,BRKR,,,,,left_only
40991851,NEWARK DIST SUB,0.41221725118090247,43,D,BRKR,,,,,left_only
40992597,JARVIS SUB,0.6346363323034434,43,D,BRKR,,,,,left_only
40993731,SANTA ROSA A SUB,0.43401061943685876,43,D,BRKR,,,,,left_only
40992447,FAIRWAY SUB,0.2535428299935633,43,D,BRKR,,,,,left_only
40993712,SANTA MARIA SUB,0.35660446698739745,43,D,BRKR,,,,,left_only
40993738,SANTA ROSA A SUB,0.44276061943685874,43,D,BRKR,,,,,left_only
40991042,MONTAGUE SUB,0.3474687983664825,43,D,BRKR,,,,,left_only
40993593,SAN JOSE A SUB,0.5577622484338796,43,D,BRKR,,,,,left_only
40989875,TRIMBLE SUB,0.40098721710389656,43,D,BRKR,BRKR,2025-07-23,40,JIT,both
40989877,TRIMBLE SUB,0.37323721710389657,43,D,BRKR,BRKR,2025-07-23,40,JIT,both
40990828,GRANT SUB,0.5827352902437637,43,D,BRKR,,,,,left_only
40992998,MILPITAS SUB,0.42449499443685873,43,D,BRKR,,,,,left_only
40991719,MONTAGUE SUB,0.508468085106383,43,D,BRKR,,,,,left_only
40992599,JARVIS SUB,0.6991804499505021,53,D,BRKR,,,,,left_only
40992457,FREMONT SUB,0.6639999330302649,53,D,BRKR,,,,,left_only
40992904,MCCALL SUB,0.36637292745829514,43,D,BRKR,,,,,left_only
40990623,MORGAN HILL SUB,0.15963356966500536,33,D,BRKR,,,,,left_only
40993032,MONTAGUE SUB,0.31555024755665523,43,D,BRKR,,,,,left_only
40992899,MCKEE SUB,0.3730789460903849,43,D,BRKR,,,,,left_only
40990763,DUMBARTON SUB,0.32007189976100514,43,D,BRKR,,,,,left_only
40992275,DAVIS SUB,0.4120640828586083,43,D,BRKR,,,,,left_only
40991869,NARROWS SUB,0.3652640961425062,43,D,BRKR,,,,,left_only
42647897,BRITTON SUB,0.08963065224515682,23,D,BRKR,,,,,left_only
40992897,MCKEE SUB,0.47246714219880936,43,D,BRKR,,,,,left_only
40992553,HICKS SUB,0.36793417940707696,43,D,BRKR,,,,,left_only
40993390,RIVERBANK SUB,0.40126061943685876,43,D,BRKR,,,,,left_only
40991768,TRACY SUB,0.28919279678086957,43,D,BRKR,,,,,left_only
40993732,SANTA ROSA A SUB,0.44251061943685877,43,D,BRKR,,,,,left_only
40993734,SANTA ROSA A SUB,0.40151061943685873,43,D,BRKR,,,,,left_only
40992276,DAVIS SUB,0.6871708652153095,53,D,BRKR,,,,,left_only
40991201,PLACERVILLE SUB,0.3878722000653936,43,D,BRKR,,,,,left_only
40992565,HICKS SUB,0.42114667940707695,43,D,BRKR,,,,,left_only
40992309,DUMBARTON SUB,0.6196146378730695,43,D,BRKR,,,,,left_only
40993739,SANTA ROSA A SUB,0.35457754423487137,43,D,BRKR,,,,,left_only
40991601,STAGG SUB,0.7230122484338797,53,D,BRKR,,,,,left_only
40992294,DIAMOND SPRINGS SUB,0.3902736386957125,43,D,BRKR,,,,,left_only
40992075,BRUNSWICK SUB,0.32736720479720016,43,D,BRKR,,,,,left_only
40992076,BRUNSWICK SUB,0.2538384939001408,43,D,BRKR,,,,,left_only
40992567,HAMILTON BRANCH SUB,0.42583412518356667,43,D,BRKR,,,,,left_only
40993718,SANTA MARIA SUB,0.10851793178532143,33,D,BRKR,,,,,left_only
40990006,WOODLAND SUB,0.35981408285860833,43,D,BRKR,,,,,left_only
40991202,PLACERVILLE SUB,0.34077363869571253,43,D,BRKR,,,,,left_only
40992347,EDENVALE SUB,0.3611613466007921,43,D,BRKR,,,,,left_only
40992041,BRITTON SUB,0.47946714219880937,43,D,BRKR,BRKR,2025-03-04,50,Failure,both
40990337,TRIMBLE SUB,0.18022451725427538,33,D,BRKR,,,,,left_only
40993677,STAGG SUB,0.6310122484338796,43,D,BRKR,,,,,left_only
40990707,SWIFT SUB,0.22688356966500534,43,D,BRKR,,,,,left_only
40992351,EDES SUB,0.6232352902437637,43,D,BRKR,,,,,left_only
40993701,SUISUN SUB,0.6067606194368588,43,D,BRKR,,,,,left_only
40993017,MONROE SUB,0.4398729274582951,43,D,BRKR,,,,,left_only
40992618,KETTLEMAN HILLS SUB,0.4620772057448946,43,D,BRKR,,,,,left_only
40993042,MERCED FALLS SUB,0.3735884939001408,43,D,BRKR,,,,,left_only
40993696,SUISUN SUB,0.4440106194368587,43,D,BRKR,,,,,left_only
40993299,PASO ROBLES SUB,0.24944412115745557,43,D,BRKR,,,,,left_only
40992481,GABILAN SUB,0.3448380366024407,43,D,BRKR,,,,,left_only
40992293,DIAMOND SPRINGS SUB,0.3250236386957125,43,D,BRKR,,,,,left_only
40993334,PERRY SUB,0.3862928299935633,43,D,BRKR,,,,,left_only
40993628,STOCKTON A SUB,0.37174454532070544,43,D,BRKR,,,,,left_only
40993702,SUISUN SUB,0.37726061943685874,43,D,BRKR,,,,,left_only
40991203,PLACERVILLE SUB,0.34577363869571254,43,D,BRKR,,,,,left_only
40992071,BARTON SUB,0.7439480407570924,53,D,BRKR,,,,,left_only
40992987,MALAGA SUB,0.35082754423487134,43,D,BRKR,,,,,left_only
40993083,NORD SUB,0.3766172047972002,43,D,BRKR,,,,,left_only
40992560,HICKS SUB,0.42114667940707695,43,D,BRKR,,,,,left_only
40991986,BAY MEADOWS SUB,0.34424347557550944,43,D,BRKR,,,,,left_only
40993733,SANTA ROSA A SUB,0.41426061943685877,43,D,BRKR,,,,,left_only
40993726,SYCAMORE CREEK SUB,0.4381507275289375,43,D,BRKR,,,,,left_only
40992993,MILPITAS SUB,0.16988356966500534,33,D,BRKR,,,,,left_only
40992204,CORCORAN SUB,0.34596714219880936,43,D,BRKR,,,,,left_only
40992037,BOGUE SUB,0.3493672047972001,43,D,BRKR,,,,,left_only
40990338,TRIMBLE SUB,0.20847139225427538,43,D,BRKR,,,,,left_only
40990009,WOODLAND SUB,0.3787292202886799,43,D,BRKR,,,,,left_only
40992227,CLOVIS SUB,0.5234577525682047,43,D,BRKR,,,,,left_only
